Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center Name	collected_by	Collection_date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	Host_disease	Host	Instrument	Isolate	Isolation_source	lat_lon	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SPECID	SRA Study	lib	type	days_post_onset
SRR6121231	WGS	252	944465760	PRJNA412631	SAMN07722259	Pathogen.cl	407551283	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-10	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234088	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50399	throat swab	42.284062 N 83.727127 W	MH7893_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7893	MH7893	SRP119147	HK8	clinical	0.0
SRR6121341	WGS	252	1433931408	PRJNA412631	SAMN07722143	Pathogen.cl	716484591	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-03-11	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233978	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	301120	throat swab	42.284062 N 83.727127 W	1162_perth	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1162	M54580	SRP119147	perth	clinical	1.0
SRR6121617	WGS	252	1335912984	PRJNA412631	SAMN07722128	Pathogen.cl	670964236	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-01-04	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234132	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	300828	throat swab	42.284062 N 83.727127 W	1102_perth	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1102	M53302	SRP119147	perth	clinical	1.0
SRR6121616	WGS	252	805780332	PRJNA412631	SAMN07722227	Pathogen.cl	410647946	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-28	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234133	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50167	throat swab	42.284062 N 83.727127 W	HS1566_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1566	HS1566	SRP119147	HK1	clinical	1.0
SRR6121614	WGS	252	658807632	PRJNA412631	SAMN07722330	Pathogen.cl	321349787	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-02	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234135	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50969	throat swab	42.284062 N 83.727127 W	MH7687_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7687	MH7687	SRP119147	HK2	clinical	1.0
SRR6121613	WGS	252	1072330308	PRJNA412631	SAMN07722221	Pathogen.cl	450385405	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-05	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234136	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50141	throat swab	42.284062 N 83.727127 W	MH7755_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7755	MH7755	SRP119147	HK7	clinical	2.0
SRR6121612	WGS	252	415619316	PRJNA412631	SAMN07722211	Pathogen.cl	196639628	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-25	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234137	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50003	throat swab	42.284062 N 83.727127 W	HS1562_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1562	HS1562	SRP119147	HK1	clinical	0.0
SRR6121610	WGS	252	627945696	PRJNA412631	SAMN07722130	Pathogen.cl	323064642	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-01-27	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234139	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	301529	throat swab	42.284062 N 83.727127 W	1121_perth_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1121	M53671	SRP119147	perth_2	clinical	2.0
SRR6121609	WGS	252	953904168	PRJNA412631	SAMN07722295	Pathogen.cl	418926090	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-08	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234140	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50678	throat swab	42.284062 N 83.727127 W	MH7799_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7799	MH7799	SRP119147	HK7	clinical	3.0
SRR6121607	WGS	252	899386488	PRJNA412631	SAMN07722265	Pathogen.cl	382040124	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-24	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234142	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50466	throat swab	42.284062 N 83.727127 W	HS1543_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1543	HS1543	SRP119147	HK7	clinical	0.0
SRR6121605	WGS	252	597699144	PRJNA412631	SAMN07722266	Pathogen.cl	253346180	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-24	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234144	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50467	throat swab	42.284062 N 83.727127 W	HS1544_B_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1544	HS1544	SRP119147	HK7	clinical	0.0
SRR6121604	WGS	252	684597816	PRJNA412631	SAMN07722181	Pathogen.cl	357727259	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2013-01-28	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234145	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330133	throat swab	42.284062 N 83.727127 W	1323_vic_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1323	MH3270	SRP119147	vic_2	clinical	4.0
SRR6121603	WGS	252	848380428	PRJNA412631	SAMN07722180	Pathogen.cl	429459210	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2013-01-24	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234146	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330897	throat swab	42.284062 N 83.727127 W	1321_vic	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1321	MH3208	SRP119147	vic	clinical	1.0
SRR6121602	WGS	252	1435246344	PRJNA412631	SAMN07722180	Pathogen.cl	746172483	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2013-01-24	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234147	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330897	throat swab	42.284062 N 83.727127 W	1321_vic_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1321	MH3208	SRP119147	vic_2	clinical	1.0
SRR6121601	WGS	252	1332206820	PRJNA412631	SAMN07722179	Pathogen.cl	681775229	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2013-01-21	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234148	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330136	throat swab	42.284062 N 83.727127 W	1317_vic	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1317	MH3061	SRP119147	vic	clinical	2.0
SRR6121600	WGS	252	957288780	PRJNA412631	SAMN07722179	Pathogen.cl	496342608	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2013-01-21	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234149	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330136	throat swab	42.284062 N 83.727127 W	1317_vic_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1317	MH3061	SRP119147	vic_2	clinical	2.0
SRR6121598	WGS	252	1504750212	PRJNA412631	SAMN07722178	Pathogen.cl	786917932	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2013-01-15	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234151	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	331433	throat swab	42.284062 N 83.727127 W	1313_vic_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1313	MH2942	SRP119147	vic_2	clinical	1.0
SRR6121596	WGS	252	931903056	PRJNA412631	SAMN07722176	Pathogen.cl	471147494	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2013-01-11	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234153	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330693	throat swab	42.284062 N 83.727127 W	1310_vic	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1310	MH2863	SRP119147	vic	clinical	2.0
SRR6121594	WGS	252	922653648	PRJNA412631	SAMN07722350	Pathogen.cl	461111040	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-13	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234155	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51096	throat swab	42.284062 N 83.727127 W	HS1457_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1457	HS1457	SRP119147	HK1	clinical	0.0
SRR6121593	WGS	252	833502348	PRJNA412631	SAMN07722333	Pathogen.cl	412469135	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2015-01-09	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234156	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50993	throat swab	42.284062 N 83.727127 W	MH8925_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8925	MH8925	SRP119147	HK2	clinical	5.0
SRR6121592	WGS	252	714245616	PRJNA412631	SAMN07722350	Pathogen.cl	324263113	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-13	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234157	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51096	throat swab	42.284062 N 83.727127 W	HS1457_A_HK6	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1457	HS1457	SRP119147	HK6	clinical	0.0
SRR6121618	WGS	252	808157196	PRJNA412631	SAMN07722249	Pathogen.cl	393655085	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-11-26	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234131	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50318	throat swab	42.284062 N 83.727127 W	MH7611_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7611	MH7611	SRP119147	HK2	clinical	3.0
SRR6121364	WGS	252	448199640	PRJNA412631	SAMN07722346	Pathogen.cl	191691546	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-23	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233955	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51059	throat swab	42.284062 N 83.727127 W	MH8445_B_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8445	MH8445	SRP119147	HK8	clinical	1.0
SRR6121620	WGS	252	1155131712	PRJNA412631	SAMN07722235	Pathogen.cl	476307546	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234129	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50207	throat swab	42.284062 N 83.727127 W	MH7627_B_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7627	MH7627	SRP119147	HK7	clinical	1.0
SRR6121622	WGS	252	776462400	PRJNA412631	SAMN07722262	Pathogen.cl	395975520	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-26	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234127	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50419	throat swab	42.284062 N 83.727127 W	HS1530_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1530	HS1530	SRP119147	HK1	clinical	4.0
SRR6121236	WGS	252	1059915276	PRJNA412631	SAMN07722366	Pathogen.cl	472217159	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-13	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234083	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51273	throat swab	42.284062 N 83.727127 W	MH8052_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8052	MH8052	SRP119147	HK8	clinical	0.0
SRR6121206	WGS	252	880181568	PRJNA412631	SAMN07722291	Pathogen.cl	434200579	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-11-14	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234113	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50632	throat swab	42.284062 N 83.727127 W	MH7385_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7385	MH7385	SRP119147	HK2	clinical	1.0
SRR6121241	WGS	252	1026802224	PRJNA412631	SAMN07722337	Pathogen.cl	440758874	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-15	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234078	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51043	throat swab	42.284062 N 83.727127 W	MH8089_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8089	MH8089	SRP119147	HK8	clinical	3.0
SRR6121473	WGS	252	841213800	PRJNA412631	SAMN07722349	Pathogen.cl	400912031	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-22	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234276	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51074	throat swab	42.284062 N 83.727127 W	MH8392_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8392	MH8392	SRP119147	HK2	clinical	5.0
SRR6121606	WGS	252	685146672	PRJNA412631	SAMN07722320	Pathogen.cl	285995408	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-28	public	sra,fastq	gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public	SRX3234143	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50879	throat swab	42.284062 N 83.727127 W	HS1554_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1554	HS1554	SRP119147	HK7	clinical	0.0
SRR6121550	WGS	252	888893460	PRJNA412631	SAMN07722157	Pathogen.cl	455466089	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2012-03-08	public	fastq,sra	s3,gs,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX3234199	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	321372	throat swab	42.284062 N 83.727127 W	1213_perth_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1213	MH1205	SRP119147	perth_2	clinical	0.0
SRR6121479	WGS	252	1425233880	PRJNA412631	SAMN07722131	Pathogen.cl	753997412	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2011-01-27	public	fastq,sra	gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public	SRX3234270	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	301530	throat swab	42.284062 N 83.727127 W	1122_perth_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1122	M53672	SRP119147	perth_2	clinical	2.0
SRR6121599	WGS	252	893005344	PRJNA412631	SAMN07722178	Pathogen.cl	453609424	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2013-01-15	public	fastq,sra	gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public	SRX3234150	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	331433	throat swab	42.284062 N 83.727127 W	1313_vic	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1313	MH2942	SRP119147	vic	clinical	1.0
SRR6121299	WGS	252	903621852	PRJNA412631	SAMN07722274	Pathogen.cl	453828333	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-06	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234020	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50540	throat swab	42.284062 N 83.727127 W	HS1409_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1409	HS1409	SRP119147	HK1	clinical	0.0
SRR6121625	WGS	252	620732448	PRJNA412631	SAMN07722311	Pathogen.cl	282250163	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-11-30	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234124	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50832	throat swab	42.284062 N 83.727127 W	HS1341_A_HK6	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1341	HS1341	SRP119147	HK6	clinical	0.0
SRR6121389	WGS	252	812028168	PRJNA412631	SAMN07722299	Pathogen.cl	357318796	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-19	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3233930	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50767	throat swab	42.284062 N 83.727127 W	HS1525_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1525	HS1525	SRP119147	HK7	clinical	0.0
SRR6121608	WGS	252	880325460	PRJNA412631	SAMN07722265	Pathogen.cl	441475224	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-24	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234141	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50466	throat swab	42.284062 N 83.727127 W	HS1543_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1543	HS1543	SRP119147	HK1	clinical	0.0
SRR6121482	WGS	252	1250956476	PRJNA412631	SAMN07722175	Pathogen.cl	642775195	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2013-01-09	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234267	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330949	throat swab	42.284062 N 83.727127 W	1307_vic	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1307	MH2810	SRP119147	vic	clinical	1.0
SRR6121633	WGS	252	674733528	PRJNA412631	SAMN07722258	Pathogen.cl	291303141	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-11-17	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234116	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50359	throat swab	42.284062 N 83.727127 W	MH7409_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7409	MH7409	SRP119147	HK7	clinical	3.0
SRR6121630	WGS	252	640449180	PRJNA412631	SAMN07722285	Pathogen.cl	295805440	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-11-25	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234119	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50619	throat swab	42.284062 N 83.727127 W	HS1327_B_HK6	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1327	HS1327	SRP119147	HK6	clinical	0.0
SRR6121629	WGS	252	673673364	PRJNA412631	SAMN07722283	Pathogen.cl	306738657	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-11-25	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234120	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50618	throat swab	42.284062 N 83.727127 W	HS1328_B_HK6	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1328	HS1328	SRP119147	HK6	clinical	1.0
SRR6121628	WGS	252	1010721852	PRJNA412631	SAMN07722289	Pathogen.cl	498111987	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-11-19	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234121	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50630	throat swab	42.284062 N 83.727127 W	HS1294_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1294	HS1294	SRP119147	HK1	clinical	1.0
SRR6121624	WGS	252	998737236	PRJNA412631	SAMN07722250	Pathogen.cl	460621694	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-11-25	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234125	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50319	throat swab	42.284062 N 83.727127 W	HS1335_B_HK6	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1335	HS1335	SRP119147	HK6	clinical	0.0
SRR6121623	WGS	252	785007468	PRJNA412631	SAMN07722248	Pathogen.cl	361182859	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-11-23	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234126	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50318	throat swab	42.284062 N 83.727127 W	HS1336_B_HK6	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1336	HS1336	SRP119147	HK6	clinical	0.0
SRR6121621	WGS	252	488969460	PRJNA412631	SAMN07722260	Pathogen.cl	210494606	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-28	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234128	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50418	throat swab	42.284062 N 83.727127 W	HS1531_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1531	HS1531	SRP119147	HK7	clinical	1.0
