Specid	Run_x	Run_y	Segment	Start	Stop	Total_support_x	Total_support_y	Rel_support_x	Rel_support_y	plasmid_x	plasmid_y	segment	mapped_start	mapped_stop	enrollid	genomes_per_ul	Total_support	Rel_support
HS1567	SRR6121346	SRR6121347	CY207736.1	749	1856	14.0	0.0	0.0127737226277372	0.0	False	False	PA	760	1867	50164	2367.27743981759	7.0	0.0063868613138686
HS1567	SRR6121346	SRR6121347	CY207736.1	754	1840	39.0	0.0	0.0355839416058394	0.0	False	False	PA	765	1851	50164	2367.27743981759	19.5	0.0177919708029197
HS1567	SRR6121346	SRR6121347	CY207736.1	754	1912	71.0	0.0	0.0647810218978102	0.0	False	False	PA	765	1923	50164	2367.27743981759	35.5	0.0323905109489051
HS1567	SRR6121346	SRR6121347	CY207736.1	794	1802	25.0	206.0	0.0228102189781021	0.187956204379562	False	False	PA	805	1813	50164	2367.27743981759	115.5	0.10538321167883205
HS1567	SRR6121346	SRR6121347	CY207736.1	813	1852	92.0	11.0	0.083941605839416	0.0100364963503649	False	False	PA	824	1863	50164	2367.27743981759	51.5	0.04698905109489045
HS1567	SRR6121346	SRR6121347	CY207736.1	850	1850	51.0	84.0	0.0465328467153284	0.0766423357664233	False	False	PA	861	1861	50164	2367.27743981759	67.5	0.06158759124087586
HS1567	SRR6121346	SRR6121347	CY207736.1	851	1775	34.0	0.0	0.0310218978102189	0.0	False	False	PA	862	1786	50164	2367.27743981759	17.0	0.01551094890510945
HS1567	SRR6121346	SRR6121347	CY207737.1	1984	2424	2.0	23.0	0.0017331022530329	0.0199306759098786	False	False	PB1	1993	2433	50164	2367.27743981759	12.5	0.010831889081455751
HS1567	SRR6121346	SRR6121347	CY207737.1	2225	2249	55.0	0.0	0.0476603119584055	0.0	False	False	PB1	2234	2258	50164	2367.27743981759	27.5	0.02383015597920275
HS1567	SRR6121346	SRR6121347	CY207737.1	2291	2338	13.0	91.0	0.011265164644714	0.0788561525129982	False	False	PB1	2300	2347	50164	2367.27743981759	52.0	0.0450606585788561
HS1567	SRR6121346	SRR6121347	CY207737.1	295	1806	24.0	32.0	0.0207972270363951	0.0277296360485268	False	False	PB1	304	1815	50164	2367.27743981759	28.0	0.02426343154246095
HS1567	SRR6121346	SRR6121347	CY207737.1	339	2185	1.0	21.0	0.0008665511265164	0.0181975736568457	False	False	PB1	348	2194	50164	2367.27743981759	11.0	0.009532062391681051
HS1567	SRR6121346	SRR6121347	CY207737.1	392	1864	23.0	72.0	0.0199306759098786	0.0623916811091854	False	False	PB1	401	1873	50164	2367.27743981759	47.5	0.041161178509532
HS1567	SRR6121346	SRR6121347	CY207737.1	433	2094	27.0	4.0	0.0233968804159445	0.0034662045060658	False	False	PB1	442	2103	50164	2367.27743981759	15.5	0.01343154246100515
HS1567	SRR6121346	SRR6121347	CY207737.1	562	2084	76.0	0.0	0.0658578856152513	0.0	False	False	PB1	571	2093	50164	2367.27743981759	38.0	0.03292894280762565
HS1567	SRR6121346	SRR6121347	CY207737.1	599	1769	13.0	0.0	0.011265164644714	0.0	False	False	PB1	608	1778	50164	2367.27743981759	6.5	0.005632582322357
HS1567	SRR6121346	SRR6121347	CY207737.1	621	2093	61.0	0.0	0.0528596187175043	0.0	False	False	PB1	630	2102	50164	2367.27743981759	30.5	0.02642980935875215
HS1567	SRR6121346	SRR6121347	CY207738.1	567	2129	773.0	610.0	0.6692640692640692	0.5281385281385281	False	False	PB2	582	2144	50164	2367.27743981759	691.5	0.5987012987012987
HS1567	SRR6121346	SRR6121347	CY207738.1	649	2019	95.0	157.0	0.0822510822510822	0.1359307359307359	False	False	PB2	664	2034	50164	2367.27743981759	126.0	0.10909090909090904
HS1567	SRR6121346	SRR6121347	CY207738.1	750	1944	63.0	34.0	0.0545454545454545	0.0294372294372294	False	False	PB2	765	1959	50164	2367.27743981759	48.5	0.041991341991341954
HS1567	SRR6121346	SRR6121347	CY207738.1	818	1847	51.0	0.0	0.0441558441558441	0.0	False	False	PB2	833	1862	50164	2367.27743981759	25.5	0.02207792207792205
HS1567	SRR6121346	SRR6121347	CY207736.1	1905	1927	0.0	66.0	0.0	0.0602189781021897	False	False	PA	1916	1938	50164	2367.27743981759	33.0	0.03010948905109485
HS1567	SRR6121346	SRR6121347	CY207736.1	568	2012	0.0	66.0	0.0	0.0602189781021897	False	False	PA	579	2023	50164	2367.27743981759	33.0	0.03010948905109485
HS1567	SRR6121346	SRR6121347	CY207736.1	582	676	0.0	26.0	0.0	0.0237226277372262	False	False	PA	593	687	50164	2367.27743981759	13.0	0.0118613138686131
HS1567	SRR6121346	SRR6121347	CY207736.1	594	1915	0.0	53.0	0.0	0.0483576642335766	False	False	PA	605	1926	50164	2367.27743981759	26.5	0.0241788321167883
HS1567	SRR6121346	SRR6121347	CY207736.1	595	1861	0.0	62.0	0.0	0.0565693430656934	False	False	PA	606	1872	50164	2367.27743981759	31.0	0.0282846715328467
HS1567	SRR6121346	SRR6121347	CY207736.1	644	1917	0.0	93.0	0.0	0.0848540145985401	False	False	PA	655	1928	50164	2367.27743981759	46.5	0.04242700729927005
HS1567	SRR6121346	SRR6121347	CY207736.1	678	1667	0.0	77.0	0.0	0.0702554744525547	False	False	PA	689	1678	50164	2367.27743981759	38.5	0.03512773722627735
HS1567	SRR6121346	SRR6121347	CY207736.1	686	1952	0.0	23.0	0.0	0.020985401459854	False	False	PA	697	1963	50164	2367.27743981759	11.5	0.010492700729927
HS1567	SRR6121346	SRR6121347	CY207736.1	756	1909	0.0	39.0	0.0	0.0355839416058394	False	False	PA	767	1920	50164	2367.27743981759	19.5	0.0177919708029197
HS1567	SRR6121346	SRR6121347	CY207736.1	786	1834	0.0	119.0	0.0	0.1085766423357664	False	False	PA	797	1845	50164	2367.27743981759	59.5	0.0542883211678832
HS1567	SRR6121346	SRR6121347	CY207736.1	846	1772	0.0	37.0	0.0	0.0337591240875912	False	False	PA	857	1783	50164	2367.27743981759	18.5	0.0168795620437956
HS1567	SRR6121346	SRR6121347	CY207736.1	848	1738	0.0	15.0	0.0	0.0136861313868613	False	False	PA	859	1749	50164	2367.27743981759	7.5	0.00684306569343065
HS1567	SRR6121346	SRR6121347	CY207736.1	852	1601	0.0	85.0	0.0	0.0775547445255474	False	False	PA	863	1612	50164	2367.27743981759	42.5	0.0387773722627737
HS1567	SRR6121346	SRR6121347	CY207736.1	915	1667	0.0	26.0	0.0	0.0237226277372262	False	False	PA	926	1678	50164	2367.27743981759	13.0	0.0118613138686131
HS1567	SRR6121346	SRR6121347	CY207737.1	2301	2354	0.0	111.0	0.0	0.0961871750433275	False	False	PB1	2310	2363	50164	2367.27743981759	55.5	0.04809358752166375
HS1567	SRR6121346	SRR6121347	CY207737.1	371	2238	0.0	55.0	0.0	0.0476603119584055	False	False	PB1	380	2247	50164	2367.27743981759	27.5	0.02383015597920275
HS1567	SRR6121346	SRR6121347	CY207737.1	991	1714	0.0	54.0	0.0	0.046793760831889	False	False	PB1	1000	1723	50164	2367.27743981759	27.0	0.0233968804159445
HS1567	SRR6121346	SRR6121347	CY207738.1	510	2055	0.0	29.0	0.0	0.0251082251082251	False	False	PB2	525	2070	50164	2367.27743981759	14.5	0.01255411255411255
HS1567	SRR6121346	SRR6121347	CY207738.1	580	2073	0.0	78.0	0.0	0.0675324675324675	False	False	PB2	595	2088	50164	2367.27743981759	39.0	0.03376623376623375
HS1567	SRR6121346	SRR6121347	CY207738.1	687	2070	0.0	58.0	0.0	0.0502164502164502	False	False	PB2	702	2085	50164	2367.27743981759	29.0	0.0251082251082251
HS1567	SRR6121346	SRR6121347	CY207738.1	856	1861	0.0	63.0	0.0	0.0545454545454545	False	False	PB2	871	1876	50164	2367.27743981759	31.5	0.02727272727272725
HS1573	SRR6121305	SRR6121306	CY207736.1	1002	2155	19.0	30.0	0.0173357664233576	0.0273722627737226	False	False	PA	1013	2166	51322	11981.4305272548	24.5	0.0223540145985401
HS1573	SRR6121305	SRR6121306	CY207736.1	1998	2028	12.0	7.0	0.010948905109489	0.0063868613138686	False	False	PA	2009	2039	51322	11981.4305272548	9.5	0.0086678832116788
HS1573	SRR6121305	SRR6121306	CY207736.1	2029	2066	39.0	9.0	0.0355839416058394	0.0082116788321167	False	False	PA	2040	2077	51322	11981.4305272548	24.0	0.02189781021897805
HS1573	SRR6121305	SRR6121306	CY207736.1	2132	2180	19.0	8.0	0.0173357664233576	0.0072992700729927	False	False	PA	2143	2191	51322	11981.4305272548	13.5	0.01231751824817515
HS1573	SRR6121305	SRR6121306	CY207736.1	2147	2174	7.0	10.0	0.0063868613138686	0.0091240875912408	False	False	PA	2158	2185	51322	11981.4305272548	8.5	0.0077554744525547
HS1573	SRR6121305	SRR6121306	CY207736.1	2182	2208	4.0	10.0	0.0036496350364963	0.0091240875912408	False	False	PA	2193	2219	51322	11981.4305272548	7.0	0.00638686131386855
HS1573	SRR6121305	SRR6121306	CY207736.1	275	2215	2.0	15.0	0.0018248175182481	0.0136861313868613	False	False	PA	286	2226	51322	11981.4305272548	8.5	0.0077554744525547
HS1573	SRR6121305	SRR6121306	CY207736.1	300	2135	10.0	30.0	0.0091240875912408	0.0273722627737226	False	False	PA	311	2146	51322	11981.4305272548	20.0	0.018248175182481702
HS1573	SRR6121305	SRR6121306	CY207736.1	317	370	16.0	14.0	0.0145985401459854	0.0127737226277372	False	False	PA	328	381	51322	11981.4305272548	15.0	0.0136861313868613
HS1573	SRR6121305	SRR6121306	CY207736.1	333	2089	1.0	11.0	0.000912408759124	0.0100364963503649	False	False	PA	344	2100	51322	11981.4305272548	6.0	0.0054744525547444495
HS1573	SRR6121305	SRR6121306	CY207736.1	333	2215	13.0	16.0	0.0118613138686131	0.0145985401459854	False	False	PA	344	2226	51322	11981.4305272548	14.5	0.01322992700729925
HS1573	SRR6121305	SRR6121306	CY207736.1	338	2174	29.0	27.0	0.0264598540145985	0.0246350364963503	False	False	PA	349	2185	51322	11981.4305272548	28.0	0.0255474452554744
HS1573	SRR6121305	SRR6121306	CY207736.1	355	2011	23.0	29.0	0.020985401459854	0.0264598540145985	False	False	PA	366	2022	51322	11981.4305272548	26.0	0.02372262773722625
HS1573	SRR6121305	SRR6121306	CY207736.1	384	2065	8.0	25.0	0.0072992700729927	0.0228102189781021	False	False	PA	395	2076	51322	11981.4305272548	16.5	0.015054744525547399
HS1573	SRR6121305	SRR6121306	CY207736.1	390	2156	13.0	0.0	0.0118613138686131	0.0	False	False	PA	401	2167	51322	11981.4305272548	6.5	0.00593065693430655
HS1573	SRR6121305	SRR6121306	CY207736.1	400	2153	8.0	12.0	0.0072992700729927	0.010948905109489	False	False	PA	411	2164	51322	11981.4305272548	10.0	0.00912408759124085
HS1573	SRR6121305	SRR6121306	CY207736.1	401	2149	141.0	189.0	0.1286496350364963	0.1724452554744525	False	False	PA	412	2160	51322	11981.4305272548	165.0	0.1505474452554744
HS1573	SRR6121305	SRR6121306	CY207736.1	402	2111	14.0	4.0	0.0127737226277372	0.0036496350364963	False	False	PA	413	2122	51322	11981.4305272548	9.0	0.00821167883211675
HS1573	SRR6121305	SRR6121306	CY207736.1	402	2143	11.0	2.0	0.0100364963503649	0.0018248175182481	False	False	PA	413	2154	51322	11981.4305272548	6.5	0.0059306569343065
HS1573	SRR6121305	SRR6121306	CY207736.1	402	433	15.0	26.0	0.0136861313868613	0.0237226277372262	False	False	PA	413	444	51322	11981.4305272548	20.5	0.018704379562043752
HS1573	SRR6121305	SRR6121306	CY207736.1	402	515	82.0	90.0	0.0748175182481751	0.0821167883211678	False	False	PA	413	526	51322	11981.4305272548	86.0	0.07846715328467145
HS1573	SRR6121305	SRR6121306	CY207736.1	409	2156	51.0	76.0	0.0465328467153284	0.0693430656934306	False	False	PA	420	2167	51322	11981.4305272548	63.5	0.0579379562043795
HS1573	SRR6121305	SRR6121306	CY207736.1	412	438	51.0	55.0	0.0465328467153284	0.0501824817518248	False	False	PA	423	449	51322	11981.4305272548	53.0	0.0483576642335766
HS1573	SRR6121305	SRR6121306	CY207736.1	417	2050	15.0	40.0	0.0136861313868613	0.0364963503649635	False	False	PA	428	2061	51322	11981.4305272548	27.5	0.0250912408759124
HS1573	SRR6121305	SRR6121306	CY207736.1	430	501	9.0	2.0	0.0082116788321167	0.0018248175182481	False	False	PA	441	512	51322	11981.4305272548	5.5	0.0050182481751824
HS1573	SRR6121305	SRR6121306	CY207736.1	449	2113	105.0	100.0	0.0958029197080291	0.0912408759124087	False	False	PA	460	2124	51322	11981.4305272548	102.5	0.0935218978102189
HS1573	SRR6121305	SRR6121306	CY207736.1	466	2064	16.0	0.0	0.0145985401459854	0.0	False	False	PA	477	2075	51322	11981.4305272548	8.0	0.0072992700729927
HS1573	SRR6121305	SRR6121306	CY207736.1	477	2169	2.0	9.0	0.0018248175182481	0.0082116788321167	False	False	PA	488	2180	51322	11981.4305272548	5.5	0.0050182481751824
HS1573	SRR6121305	SRR6121306	CY207736.1	491	2013	9.0	8.0	0.0082116788321167	0.0072992700729927	False	False	PA	502	2024	51322	11981.4305272548	8.5	0.0077554744525547
HS1573	SRR6121305	SRR6121306	CY207736.1	492	2057	12.0	20.0	0.010948905109489	0.0182481751824817	False	False	PA	503	2068	51322	11981.4305272548	16.0	0.014598540145985349
HS1573	SRR6121305	SRR6121306	CY207736.1	500	2034	186.0	127.0	0.1697080291970802	0.1158759124087591	False	False	PA	511	2045	51322	11981.4305272548	156.5	0.14279197080291964
HS1573	SRR6121305	SRR6121306	CY207736.1	500	2035	5.0	49.0	0.0045620437956204	0.0447080291970802	False	False	PA	511	2046	51322	11981.4305272548	27.0	0.0246350364963503
HS1573	SRR6121305	SRR6121306	CY207736.1	511	2009	78.0	109.0	0.0711678832116788	0.0994525547445255	False	False	PA	522	2020	51322	11981.4305272548	93.5	0.08531021897810215
HS1573	SRR6121305	SRR6121306	CY207736.1	512	2034	216.0	173.0	0.1970802919708029	0.1578467153284671	False	False	PA	523	2045	51322	11981.4305272548	194.5	0.177463503649635
HS1573	SRR6121305	SRR6121306	CY207736.1	546	2027	247.0	172.0	0.2253649635036496	0.156934306569343	False	False	PA	557	2038	51322	11981.4305272548	209.5	0.1911496350364963
HS1573	SRR6121305	SRR6121306	CY207736.1	548	623	13.0	3.0	0.0118613138686131	0.0027372262773722	False	False	PA	559	634	51322	11981.4305272548	8.0	0.00729927007299265
HS1573	SRR6121305	SRR6121306	CY207736.1	552	2048	24.0	8.0	0.0218978102189781	0.0072992700729927	False	False	PA	563	2059	51322	11981.4305272548	16.0	0.0145985401459854
HS1573	SRR6121305	SRR6121306	CY207736.1	555	1912	10.0	12.0	0.0091240875912408	0.010948905109489	False	False	PA	566	1923	51322	11981.4305272548	11.0	0.0100364963503649
HS1573	SRR6121305	SRR6121306	CY207736.1	564	2035	1.0	13.0	0.000912408759124	0.0118613138686131	False	False	PA	575	2046	51322	11981.4305272548	7.0	0.00638686131386855
HS1573	SRR6121305	SRR6121306	CY207736.1	618	2041	7.0	24.0	0.0063868613138686	0.0218978102189781	False	False	PA	629	2052	51322	11981.4305272548	15.5	0.01414233576642335
HS1573	SRR6121305	SRR6121306	CY207736.1	629	1883	10.0	5.0	0.0091240875912408	0.0045620437956204	False	False	PA	640	1894	51322	11981.4305272548	7.5	0.0068430656934306
HS1573	SRR6121305	SRR6121306	CY207736.1	647	1895	42.0	52.0	0.0383211678832116	0.0474452554744525	False	False	PA	658	1906	51322	11981.4305272548	47.0	0.04288321167883205
HS1573	SRR6121305	SRR6121306	CY207736.1	657	1941	10.0	6.0	0.0091240875912408	0.0054744525547445	False	False	PA	668	1952	51322	11981.4305272548	8.0	0.00729927007299265
HS1573	SRR6121305	SRR6121306	CY207736.1	671	1890	7.0	10.0	0.0063868613138686	0.0091240875912408	False	False	PA	682	1901	51322	11981.4305272548	8.5	0.0077554744525547
HS1573	SRR6121305	SRR6121306	CY207736.1	679	1894	1.0	20.0	0.000912408759124	0.0182481751824817	False	False	PA	690	1905	51322	11981.4305272548	10.5	0.009580291970802849
HS1573	SRR6121305	SRR6121306	CY207736.1	728	1620	17.0	0.0	0.0155109489051094	0.0	False	False	PA	739	1631	51322	11981.4305272548	8.5	0.0077554744525547
HS1573	SRR6121305	SRR6121306	CY207736.1	767	1952	10.0	3.0	0.0091240875912408	0.0027372262773722	False	False	PA	778	1963	51322	11981.4305272548	6.5	0.0059306569343065005
HS1573	SRR6121305	SRR6121306	CY207736.1	773	1826	334.0	299.0	0.3047445255474452	0.2728102189781022	False	False	PA	784	1837	51322	11981.4305272548	316.5	0.28877737226277367
HS1573	SRR6121305	SRR6121306	CY207736.1	809	1793	8.0	11.0	0.0072992700729927	0.0100364963503649	False	False	PA	820	1804	51322	11981.4305272548	9.5	0.008667883211678799
HS1573	SRR6121305	SRR6121306	CY207736.1	845	2058	43.0	66.0	0.0392335766423357	0.0602189781021897	False	False	PA	856	2069	51322	11981.4305272548	54.5	0.0497262773722627
HS1573	SRR6121305	SRR6121306	CY207736.1	878	1977	1.0	19.0	0.000912408759124	0.0173357664233576	False	False	PA	889	1988	51322	11981.4305272548	10.0	0.0091240875912408
HS1573	SRR6121305	SRR6121306	CY207736.1	908	1745	5.0	14.0	0.0045620437956204	0.0127737226277372	False	False	PA	919	1756	51322	11981.4305272548	9.5	0.0086678832116788
HS1573	SRR6121305	SRR6121306	CY207736.1	926	1572	22.0	1.0	0.0200729927007299	0.000912408759124	False	False	PA	937	1583	51322	11981.4305272548	11.5	0.01049270072992695
HS1573	SRR6121305	SRR6121306	CY207737.1	2053	2124	24.0	12.0	0.0207972270363951	0.0103986135181975	False	False	PB1	2062	2133	51322	11981.4305272548	18.0	0.0155979202772963
HS1573	SRR6121305	SRR6121306	CY207737.1	2430	2452	8.0	13.0	0.0069324090121317	0.011265164644714	False	False	PB1	2439	2461	51322	11981.4305272548	10.5	0.00909878682842285
HS1573	SRR6121305	SRR6121306	CY207737.1	325	2358	2.0	15.0	0.0017331022530329	0.0129982668977469	False	False	PB1	334	2367	51322	11981.4305272548	8.5	0.007365684575389901
HS1573	SRR6121305	SRR6121306	CY207737.1	325	364	39.0	42.0	0.0337954939341421	0.0363951473136915	False	False	PB1	334	373	51322	11981.4305272548	40.5	0.0350953206239168
HS1573	SRR6121305	SRR6121306	CY207737.1	329	2295	12.0	7.0	0.0103986135181975	0.0060658578856152	False	False	PB1	338	2304	51322	11981.4305272548	9.5	0.00823223570190635
HS1573	SRR6121305	SRR6121306	CY207737.1	356	2192	12.0	13.0	0.0103986135181975	0.011265164644714	False	False	PB1	365	2201	51322	11981.4305272548	12.5	0.01083188908145575
HS1573	SRR6121305	SRR6121306	CY207737.1	377	2238	2.0	16.0	0.0017331022530329	0.0138648180242634	False	False	PB1	386	2247	51322	11981.4305272548	9.0	0.00779896013864815
HS1573	SRR6121305	SRR6121306	CY207737.1	388	2334	31.0	44.0	0.0268630849220103	0.0381282495667244	False	False	PB1	397	2343	51322	11981.4305272548	37.5	0.03249566724436735
HS1573	SRR6121305	SRR6121306	CY207737.1	389	418	19.0	25.0	0.0164644714038128	0.0216637781629116	False	False	PB1	398	427	51322	11981.4305272548	22.0	0.0190641247833622
HS1573	SRR6121305	SRR6121306	CY207737.1	393	2300	21.0	55.0	0.0181975736568457	0.0476603119584055	False	False	PB1	402	2309	51322	11981.4305272548	38.0	0.0329289428076256
HS1573	SRR6121305	SRR6121306	CY207737.1	394	2451	3.0	14.0	0.0025996533795493	0.0121317157712305	False	False	PB1	403	2460	51322	11981.4305272548	8.5	0.007365684575389901
HS1573	SRR6121305	SRR6121306	CY207737.1	404	1131	12.0	0.0	0.0103986135181975	0.0	False	False	PB1	413	1140	51322	11981.4305272548	6.0	0.00519930675909875
HS1573	SRR6121305	SRR6121306	CY207737.1	426	2243	4.0	20.0	0.0034662045060658	0.0173310225303292	False	False	PB1	435	2252	51322	11981.4305272548	12.0	0.0103986135181975
HS1573	SRR6121305	SRR6121306	CY207737.1	446	2155	68.0	78.0	0.0589254766031195	0.0675909878682842	False	False	PB1	455	2164	51322	11981.4305272548	73.0	0.06325823223570184
HS1573	SRR6121305	SRR6121306	CY207737.1	466	2188	465.0	327.0	0.4029462738301559	0.2833622183708839	False	False	PB1	475	2197	51322	11981.4305272548	396.0	0.3431542461005199
HS1573	SRR6121305	SRR6121306	CY207737.1	479	1117	13.0	0.0	0.011265164644714	0.0	False	False	PB1	488	1126	51322	11981.4305272548	6.5	0.005632582322357
HS1573	SRR6121305	SRR6121306	CY207737.1	485	2167	26.0	0.0	0.022530329289428	0.0	False	False	PB1	494	2176	51322	11981.4305272548	13.0	0.011265164644714
HS1573	SRR6121305	SRR6121306	CY207737.1	491	2102	26.0	29.0	0.022530329289428	0.0251299826689774	False	False	PB1	500	2111	51322	11981.4305272548	27.5	0.0238301559792027
HS1573	SRR6121305	SRR6121306	CY207737.1	491	2338	17.0	40.0	0.0147313691507798	0.0346620450606585	False	False	PB1	500	2347	51322	11981.4305272548	28.5	0.02469670710571915
HS1573	SRR6121305	SRR6121306	CY207737.1	551	2047	5.0	15.0	0.0043327556325823	0.0129982668977469	False	False	PB1	560	2056	51322	11981.4305272548	10.0	0.0086655112651646
HS1573	SRR6121305	SRR6121306	CY207737.1	602	2039	8.0	10.0	0.0069324090121317	0.0086655112651646	False	False	PB1	611	2048	51322	11981.4305272548	9.0	0.007798960138648149
HS1573	SRR6121305	SRR6121306	CY207737.1	610	2065	20.0	18.0	0.0173310225303292	0.0155979202772963	False	False	PB1	619	2074	51322	11981.4305272548	19.0	0.01646447140381275
HS1573	SRR6121305	SRR6121306	CY207737.1	719	1979	17.0	19.0	0.0147313691507798	0.0164644714038128	False	False	PB1	728	1988	51322	11981.4305272548	18.0	0.0155979202772963
HS1573	SRR6121305	SRR6121306	CY207737.1	728	1827	1.0	14.0	0.0008665511265164	0.0121317157712305	False	False	PB1	737	1836	51322	11981.4305272548	7.5	0.00649913344887345
HS1573	SRR6121305	SRR6121306	CY207737.1	731	1921	82.0	101.0	0.07105719237435	0.0875216637781629	False	False	PB1	740	1930	51322	11981.4305272548	91.5	0.07928942807625644
HS1573	SRR6121305	SRR6121306	CY207737.1	732	1888	6.0	21.0	0.0051993067590987	0.0181975736568457	False	False	PB1	741	1897	51322	11981.4305272548	13.5	0.0116984402079722
HS1573	SRR6121305	SRR6121306	CY207737.1	753	2011	104.0	126.0	0.0901213171577123	0.1091854419410745	False	False	PB1	762	2020	51322	11981.4305272548	115.0	0.0996533795493934
HS1573	SRR6121305	SRR6121306	CY207737.1	753	2105	7.0	10.0	0.0060658578856152	0.0086655112651646	False	False	PB1	762	2114	51322	11981.4305272548	8.5	0.0073656845753899
HS1573	SRR6121305	SRR6121306	CY207737.1	866	1781	17.0	20.0	0.0147313691507798	0.0173310225303292	False	False	PB1	875	1790	51322	11981.4305272548	18.5	0.0160311958405545
HS1573	SRR6121305	SRR6121306	CY207737.1	907	1768	29.0	6.0	0.0251299826689774	0.0051993067590987	False	False	PB1	916	1777	51322	11981.4305272548	17.5	0.015164644714038049
